,Date,Ticker,Weight,Annualized_vol,Price
1068,2011-01-25,VIX,0.05672994,0.9199809080680901,17.59
1069,2011-01-25,AGG,0.42134348,0.049401173479122255,1645.52
1070,2011-01-25,VTI,0.24716608,0.11527926687611102,66.45
1071,2011-01-25,DBC,0.27476057,0.19662313823639,27.3675
1072,2011-01-26,AGG,0.42134348,0.049401173479122255,1639.03
1073,2011-01-26,VIX,0.05672994,0.9199809080680901,16.64
1074,2011-01-26,VTI,0.24716608,0.11527926687611102,66.83
1075,2011-01-26,DBC,0.27476057,0.19662313823639,27.98
1076,2011-01-27,VIX,0.05672994,0.9199809080680901,16.15
1077,2011-01-27,VTI,0.24716608,0.11527926687611102,67.03
1078,2011-01-27,DBC,0.27476057,0.19662313823639,27.74
1079,2011-01-27,AGG,0.42134348,0.049401173479122255,1642.69
1080,2011-01-28,DBC,0.27476057,0.19662313823639,28.09
1081,2011-01-28,VTI,0.24716608,0.11527926687611102,65.83
1082,2011-01-28,AGG,0.42134348,0.049401173479122255,1645.59
1083,2011-01-28,VIX,0.05672994,0.9199809080680901,20.04
1084,2011-01-31,DBC,0.27476057,0.19662313823639,28.53
1085,2011-01-31,VTI,0.24716608,0.11527926687611102,66.26
1086,2011-01-31,AGG,0.42134348,0.049401173479122255,1643.01
1087,2011-01-31,VIX,0.05672994,0.9199809080680901,19.53
1088,2011-02-01,AGG,0.42134348,0.049401173479122255,1639.29
1089,2011-02-01,DBC,0.27476057,0.19662313823639,28.74
1090,2011-02-01,VIX,0.05672994,0.9199809080680901,17.63
1091,2011-02-01,VTI,0.24716608,0.11527926687611102,67.35
1092,2011-02-02,VIX,0.05672994,0.9199809080680901,17.3
1093,2011-02-02,AGG,0.42134348,0.049401173479122255,1635.96
1094,2011-02-02,VTI,0.24716608,0.11527926687611102,67.27
1095,2011-02-02,DBC,0.27476057,0.19662313823639,29.02
1096,2011-02-03,VIX,0.05672994,0.9199809080680901,16.69
1097,2011-02-03,DBC,0.27476057,0.19662313823639,28.83
1098,2011-02-03,VTI,0.24716608,0.11527926687611102,67.42
1099,2011-02-03,AGG,0.42134348,0.049401173479122255,1632.58
1100,2011-02-04,DBC,0.27476057,0.19662313823639,28.67
1101,2011-02-04,VIX,0.05672994,0.9199809080680901,15.93
1102,2011-02-04,AGG,0.42134348,0.049401173479122255,1626.29
1103,2011-02-04,VTI,0.24716608,0.11527926687611102,67.61
1104,2011-02-07,VIX,0.05672994,0.9199809080680901,16.28
1105,2011-02-07,DBC,0.27476057,0.19662313823639,28.59
1106,2011-02-07,VTI,0.24716608,0.11527926687611102,68.06
1107,2011-02-07,AGG,0.42134348,0.049401173479122255,1627.45
1108,2011-02-08,AGG,0.42134348,0.049401173479122255,1621.74
1109,2011-02-08,VIX,0.05672994,0.9199809080680901,15.81
1110,2011-02-08,DBC,0.27476057,0.19662313823639,28.78
1111,2011-02-08,VTI,0.24716608,0.11527926687611102,68.4
1112,2011-02-09,AGG,0.42134348,0.049401173479122255,1626.63
1113,2011-02-09,DBC,0.27476057,0.19662313823639,28.92
1114,2011-02-09,VTI,0.24716608,0.11527926687611102,68.225
1115,2011-02-09,VIX,0.05672994,0.9199809080680901,15.87
1116,2011-02-10,VIX,0.05672994,0.9199809080680901,16.09
1117,2011-02-10,AGG,0.42134348,0.049401173479122255,1621.85
1118,2011-02-10,DBC,0.27476057,0.19662313823639,28.75
1119,2011-02-10,VTI,0.24716608,0.11527926687611102,68.3
1120,2011-02-11,VTI,0.24716608,0.11527926687611102,68.75
1121,2011-02-11,DBC,0.27476057,0.19662313823639,28.65
1122,2011-02-11,AGG,0.42134348,0.049401173479122255,1626.28
1123,2011-02-11,VIX,0.05672994,0.9199809080680901,15.69
1124,2011-02-14,VIX,0.05672994,0.9199809080680901,15.95
1125,2011-02-14,VTI,0.24716608,0.11527926687611102,68.93
1126,2011-02-14,AGG,0.42134348,0.049401173479122255,1629.35
1127,2011-02-14,DBC,0.27476057,0.19662313823639,28.79
1128,2011-02-15,AGG,0.42134348,0.049401173479122255,1630.45
1129,2011-02-15,VTI,0.24716608,0.11527926687611102,68.71
1130,2011-02-15,VIX,0.05672994,0.9199809080680901,16.37
1131,2011-02-15,DBC,0.27476057,0.19662313823639,28.42
1132,2011-02-16,DBC,0.27476057,0.19662313823639,28.63
1133,2011-02-16,VIX,0.05672994,0.9199809080680901,16.72
1134,2011-02-16,AGG,0.42134348,0.049401173479122255,1629.92
1135,2011-02-16,VTI,0.24716608,0.11527926687611102,69.16
1136,2011-02-17,DBC,0.27476057,0.19662313823639,28.72
1137,2011-02-17,AGG,0.42134348,0.049401173479122255,1633.99
1138,2011-02-17,VTI,0.24716608,0.11527926687611102,69.41
1139,2011-02-17,VIX,0.05672994,0.9199809080680901,16.59
1140,2011-02-18,VTI,0.24716608,0.11527926687611102,69.54
1141,2011-02-18,VIX,0.05672994,0.9199809080680901,16.43
1142,2011-02-18,DBC,0.27476057,0.19662313823639,28.69
1143,2011-02-18,AGG,0.42134348,0.049401173479122255,1633.15
1144,2011-02-22,DBC,0.27476057,0.19662313823639,28.65
1145,2011-02-22,VTI,0.24716608,0.11527926687611102,68.05
1146,2011-02-22,AGG,0.42134348,0.049401173479122255,1640.94
1147,2011-02-22,VIX,0.05672994,0.9199809080680901,20.8
1148,2011-02-23,VTI,0.24716608,0.11527926687611102,67.48
1149,2011-02-23,AGG,0.42134348,0.049401173479122255,1640.13
1150,2011-02-23,VIX,0.05672994,0.9199809080680901,22.13
1151,2011-02-23,DBC,0.27476057,0.19662313823639,29.29
1152,2011-02-24,DBC,0.27476057,0.19662313823639,29.03
1153,2011-02-24,AGG,0.42134348,0.049401173479122255,1643.0
1154,2011-02-24,VIX,0.05672994,0.9199809080680901,21.32
1155,2011-02-24,VTI,0.24716608,0.11527926687611102,67.49
1156,2011-02-25,DBC,0.27476057,0.19662313823639,29.67
1157,2011-02-25,AGG,0.42134348,0.049401173479122255,1644.53
1158,2011-02-25,VTI,0.24716608,0.11527926687611102,68.3375
1159,2011-02-25,VIX,0.05672994,0.9199809080680901,19.22
1160,2011-02-28,AGG,0.42134348,0.049401173479122255,1647.12
1161,2011-02-28,DBC,0.27476057,0.19662313823639,29.72
1162,2011-02-28,VTI,0.24716608,0.11527926687611102,68.71
1163,2011-02-28,VIX,0.05672994,0.9199809080680901,18.35
1164,2011-03-01,DBC,0.27476057,0.19662313823639,30.1675
1165,2011-03-01,VTI,0.24716608,0.11527926687611102,67.55
1166,2011-03-01,AGG,0.42134348,0.049401173479122255,1647.89
1167,2011-03-01,VIX,0.05672994,0.9199809080680901,21.01
1168,2011-03-02,VTI,0.24716608,0.11527926687611102,67.69
1169,2011-03-02,AGG,0.42134348,0.049401173479122255,1644.22
1170,2011-03-02,VIX,0.05672994,0.9199809080680901,20.7
1171,2011-03-02,DBC,0.27476057,0.19662313823639,30.29
1172,2011-03-03,VIX,0.05672994,0.9199809080680901,18.6
1173,2011-03-03,AGG,0.42134348,0.049401173479122255,1636.8
1174,2011-03-03,VTI,0.24716608,0.11527926687611102,68.92
1175,2011-03-03,DBC,0.27476057,0.19662313823639,30.28
1176,2011-03-04,VIX,0.05672994,0.9199809080680901,19.06
1177,2011-03-04,AGG,0.42134348,0.049401173479122255,1643.64
1178,2011-03-04,DBC,0.27476057,0.19662313823639,30.43
1179,2011-03-04,VTI,0.24716608,0.11527926687611102,68.46
1180,2011-03-07,VIX,0.05672994,0.9199809080680901,20.66
1181,2011-03-07,AGG,0.42134348,0.049401173479122255,1643.84
1182,2011-03-07,DBC,0.27476057,0.19662313823639,30.29
1183,2011-03-07,VTI,0.24716608,0.11527926687611102,67.84
1184,2011-03-08,AGG,0.42134348,0.049401173479122255,1640.7
1185,2011-03-08,VTI,0.24716608,0.11527926687611102,68.45
1186,2011-03-08,DBC,0.27476057,0.19662313823639,30.03
1187,2011-03-08,VIX,0.05672994,0.9199809080680901,19.82
1188,2011-03-09,AGG,0.42134348,0.049401173479122255,1645.83
1189,2011-03-09,DBC,0.27476057,0.19662313823639,30.15
1190,2011-03-09,VIX,0.05672994,0.9199809080680901,20.22
1191,2011-03-09,VTI,0.24716608,0.11527926687611102,68.35
1192,2011-03-10,AGG,0.42134348,0.049401173479122255,1650.97
1193,2011-03-10,VIX,0.05672994,0.9199809080680901,21.88
1194,2011-03-10,DBC,0.27476057,0.19662313823639,29.66
1195,2011-03-10,VTI,0.24716608,0.11527926687611102,67.04
1196,2011-03-11,VIX,0.05672994,0.9199809080680901,20.08
1197,2011-03-11,DBC,0.27476057,0.19662313823639,29.49
1198,2011-03-11,AGG,0.42134348,0.049401173479122255,1650.7
1199,2011-03-11,VTI,0.24716608,0.11527926687611102,67.49
1200,2011-03-14,DBC,0.27476057,0.19662313823639,29.57
1201,2011-03-14,VTI,0.24716608,0.11527926687611102,67.08
1202,2011-03-14,AGG,0.42134348,0.049401173479122255,1654.46
1203,2011-03-14,VIX,0.05672994,0.9199809080680901,21.13
1204,2011-03-15,DBC,0.27476057,0.19662313823639,28.49
1205,2011-03-15,VIX,0.05672994,0.9199809080680901,24.32
1206,2011-03-15,AGG,0.42134348,0.049401173479122255,1654.59
1207,2011-03-15,VTI,0.24716608,0.11527926687611102,66.37
1208,2011-03-16,DBC,0.27476057,0.19662313823639,28.66
1209,2011-03-16,AGG,0.42134348,0.049401173479122255,1661.05
1210,2011-03-16,VIX,0.05672994,0.9199809080680901,29.4
1211,2011-03-16,VTI,0.24716608,0.11527926687611102,65.22
1212,2011-03-17,VTI,0.24716608,0.11527926687611102,65.97
1213,2011-03-17,AGG,0.42134348,0.049401173479122255,1657.95
1214,2011-03-17,DBC,0.27476057,0.19662313823639,29.55
1215,2011-03-17,VIX,0.05672994,0.9199809080680901,26.37
1216,2011-03-18,VTI,0.24716608,0.11527926687611102,66.28
1217,2011-03-18,AGG,0.42134348,0.049401173479122255,1657.26
1218,2011-03-18,VIX,0.05672994,0.9199809080680901,24.44
1219,2011-03-18,DBC,0.27476057,0.19662313823639,29.72
1220,2011-03-21,VIX,0.05672994,0.9199809080680901,20.61
1221,2011-03-21,DBC,0.27476057,0.19662313823639,29.86
1222,2011-03-21,VTI,0.24716608,0.11527926687611102,67.32
1223,2011-03-21,AGG,0.42134348,0.049401173479122255,1654.15
1224,2011-03-22,DBC,0.27476057,0.19662313823639,30.08
1225,2011-03-22,VTI,0.24716608,0.11527926687611102,67.1
1226,2011-03-22,AGG,0.42134348,0.049401173479122255,1652.92
1227,2011-03-22,VIX,0.05672994,0.9199809080680901,20.21
1228,2011-03-23,VTI,0.24716608,0.11527926687611102,67.26
1229,2011-03-23,VIX,0.05672994,0.9199809080680901,19.17
1230,2011-03-23,AGG,0.42134348,0.049401173479122255,1652.56
1231,2011-03-23,DBC,0.27476057,0.19662313823639,30.14
1232,2011-03-24,VIX,0.05672994,0.9199809080680901,18.0
1233,2011-03-24,DBC,0.27476057,0.19662313823639,30.24
1234,2011-03-24,AGG,0.42134348,0.049401173479122255,1650.1
1235,2011-03-24,VTI,0.24716608,0.11527926687611102,67.9
1236,2011-03-25,DBC,0.27476057,0.19662313823639,30.32
1237,2011-03-25,VTI,0.24716608,0.11527926687611102,67.86
1238,2011-03-25,VIX,0.05672994,0.9199809080680901,17.91
1239,2011-03-25,AGG,0.42134348,0.049401173479122255,1647.3
1240,2011-03-28,AGG,0.42134348,0.049401173479122255,1647.31
1241,2011-03-28,VIX,0.05672994,0.9199809080680901,19.44
1242,2011-03-28,DBC,0.27476057,0.19662313823639,29.91
1243,2011-03-28,VTI,0.24716608,0.11527926687611102,67.7
1244,2011-03-29,AGG,0.42134348,0.049401173479122255,1644.4
1245,2011-03-29,VTI,0.24716608,0.11527926687611102,68.2
1246,2011-03-29,VIX,0.05672994,0.9199809080680901,18.16
1247,2011-03-29,DBC,0.27476057,0.19662313823639,30.08
1248,2011-03-30,VIX,0.05672994,0.9199809080680901,17.71
1249,2011-03-30,VTI,0.24716608,0.11527926687611102,68.71
1250,2011-03-30,DBC,0.27476057,0.19662313823639,30.04
1251,2011-03-30,AGG,0.42134348,0.049401173479122255,1647.42
1252,2011-03-31,AGG,0.42134348,0.049401173479122255,1648.03
1253,2011-03-31,VIX,0.05672994,0.9199809080680901,17.74
1254,2011-03-31,VTI,0.24716608,0.11527926687611102,68.71
1255,2011-03-31,DBC,0.27476057,0.19662313823639,30.51
1256,2011-04-01,VIX,0.05672994,0.9199809080680901,17.4
1257,2011-04-01,VTI,0.24716608,0.11527926687611102,69.04
1258,2011-04-01,AGG,0.42134348,0.049401173479122255,1647.89
1259,2011-04-01,DBC,0.27476057,0.19662313823639,30.72
1260,2011-04-04,VTI,0.24716608,0.11527926687611102,69.1
1261,2011-04-04,AGG,0.42134348,0.049401173479122255,1649.76
1262,2011-04-04,VIX,0.05672994,0.9199809080680901,17.5
1263,2011-04-04,DBC,0.27476057,0.19662313823639,31.0
1264,2011-04-05,AGG,0.42134348,0.049401173479122255,1645.96
1265,2011-04-05,DBC,0.27476057,0.19662313823639,31.03
1266,2011-04-05,VIX,0.05672994,0.9199809080680901,17.25
1267,2011-04-05,VTI,0.24716608,0.11527926687611102,69.14
1268,2011-04-06,VTI,0.24716608,0.11527926687611102,69.32
1269,2011-04-06,VIX,0.05672994,0.9199809080680901,16.9
1270,2011-04-06,AGG,0.42134348,0.049401173479122255,1643.03
1271,2011-04-06,DBC,0.27476057,0.19662313823639,31.12
1272,2011-04-07,AGG,0.42134348,0.049401173479122255,1643.57
1273,2011-04-07,DBC,0.27476057,0.19662313823639,31.18
1274,2011-04-07,VIX,0.05672994,0.9199809080680901,17.11
1275,2011-04-07,VTI,0.24716608,0.11527926687611102,69.12
1276,2011-04-08,VIX,0.05672994,0.9199809080680901,17.87
1277,2011-04-08,VTI,0.24716608,0.11527926687611102,68.83
1278,2011-04-08,DBC,0.27476057,0.19662313823639,31.92
1279,2011-04-08,AGG,0.42134348,0.049401173479122255,1643.07
1280,2011-04-11,VIX,0.05672994,0.9199809080680901,16.59
1281,2011-04-11,DBC,0.27476057,0.19662313823639,31.33
1282,2011-04-11,AGG,0.42134348,0.049401173479122255,1643.75
1283,2011-04-11,VTI,0.24716608,0.11527926687611102,68.58
1284,2011-04-12,VIX,0.05672994,0.9199809080680901,17.09
1285,2011-04-12,VTI,0.24716608,0.11527926687611102,68.0
1286,2011-04-12,AGG,0.42134348,0.049401173479122255,1648.96
1287,2011-04-12,DBC,0.27476057,0.19662313823639,30.69
1288,2011-04-13,VIX,0.05672994,0.9199809080680901,16.92
1289,2011-04-13,AGG,0.42134348,0.049401173479122255,1651.66
1290,2011-04-13,DBC,0.27476057,0.19662313823639,30.93
1291,2011-04-13,VTI,0.24716608,0.11527926687611102,68.04
1292,2011-04-14,AGG,0.42134348,0.049401173479122255,1650.39
1293,2011-04-14,VTI,0.24716608,0.11527926687611102,68.08
1294,2011-04-14,DBC,0.27476057,0.19662313823639,31.01
1295,2011-04-14,VIX,0.05672994,0.9199809080680901,16.27
1296,2011-04-15,VTI,0.24716608,0.11527926687611102,68.41
1297,2011-04-15,VIX,0.05672994,0.9199809080680901,15.32
1298,2011-04-15,DBC,0.27476057,0.19662313823639,31.17
1299,2011-04-15,AGG,0.42134348,0.049401173479122255,1656.61
1300,2011-04-18,VTI,0.24716608,0.11527926687611102,67.59
1301,2011-04-18,VIX,0.05672994,0.9199809080680901,16.96
1302,2011-04-18,DBC,0.27476057,0.19662313823639,30.979
1303,2011-04-18,AGG,0.42134348,0.049401173479122255,1659.78
1304,2011-04-19,VIX,0.05672994,0.9199809080680901,15.83
1305,2011-04-19,AGG,0.42134348,0.049401173479122255,1660.93
1306,2011-04-19,VTI,0.24716608,0.11527926687611102,67.98
1307,2011-04-19,DBC,0.27476057,0.19662313823639,30.99
1308,2011-04-20,AGG,0.42134348,0.049401173479122255,1658.6
1309,2011-04-20,VIX,0.05672994,0.9199809080680901,15.07
1310,2011-04-20,VTI,0.24716608,0.11527926687611102,68.97
1311,2011-04-20,DBC,0.27476057,0.19662313823639,31.48
1312,2011-04-21,VTI,0.24716608,0.11527926687611102,69.31
1313,2011-04-21,AGG,0.42134348,0.049401173479122255,1658.46
1314,2011-04-21,DBC,0.27476057,0.19662313823639,31.71
1315,2011-04-21,VIX,0.05672994,0.9199809080680901,14.69
1316,2011-04-25,VTI,0.24716608,0.11527926687611102,69.24
1317,2011-04-25,DBC,0.27476057,0.19662313823639,31.62
1318,2011-04-25,AGG,0.42134348,0.049401173479122255,1661.77
1319,2011-04-25,VIX,0.05672994,0.9199809080680901,15.77
1320,2011-04-26,VTI,0.24716608,0.11527926687611102,69.85
1321,2011-04-26,DBC,0.27476057,0.19662313823639,31.61
1322,2011-04-26,VIX,0.05672994,0.9199809080680901,15.62
1323,2011-04-26,AGG,0.42134348,0.049401173479122255,1665.24
1324,2011-04-27,DBC,0.27476057,0.19662313823639,31.8
1325,2011-04-27,VTI,0.24716608,0.11527926687611102,70.3099
1326,2011-04-27,VIX,0.05672994,0.9199809080680901,15.35
1327,2011-04-27,AGG,0.42134348,0.049401173479122255,1662.73
1328,2011-04-28,VTI,0.24716608,0.11527926687611102,70.52
1329,2011-04-28,DBC,0.27476057,0.19662313823639,31.57
1330,2011-04-28,VIX,0.05672994,0.9199809080680901,14.62
1331,2011-04-28,AGG,0.42134348,0.049401173479122255,1667.11
1332,2011-04-29,AGG,0.42134348,0.049401173479122255,1668.95
1333,2011-04-29,DBC,0.27476057,0.19662313823639,31.9
1334,2011-04-29,VTI,0.24716608,0.11527926687611102,70.7
1335,2011-04-29,VIX,0.05672994,0.9199809080680901,14.75
1336,2011-05-02,VIX,0.05672994,0.9199809080680901,15.99
1337,2011-05-02,DBC,0.27476057,0.19662313823639,31.58
1338,2011-05-02,AGG,0.42134348,0.049401173479122255,1669.72
1339,2011-05-02,VTI,0.24716608,0.11527926687611102,70.58
1340,2011-05-03,AGG,0.42134348,0.049401173479122255,1671.87
1341,2011-05-03,VTI,0.24716608,0.11527926687611102,70.19
1342,2011-05-03,VIX,0.05672994,0.9199809080680901,16.7
1343,2011-05-03,DBC,0.27476057,0.19662313823639,31.25
1344,2011-05-04,AGG,0.42134348,0.049401173479122255,1673.68
1345,2011-05-04,VTI,0.24716608,0.11527926687611102,69.67
1346,2011-05-04,DBC,0.27476057,0.19662313823639,30.75
1347,2011-05-04,VIX,0.05672994,0.9199809080680901,17.08
1348,2011-05-05,VTI,0.24716608,0.11527926687611102,69.11
1349,2011-05-05,AGG,0.42134348,0.049401173479122255,1677.5
1350,2011-05-05,VIX,0.05672994,0.9199809080680901,18.2
1351,2011-05-05,DBC,0.27476057,0.19662313823639,28.69
1352,2011-05-06,DBC,0.27476057,0.19662313823639,28.6
1353,2011-05-06,VIX,0.05672994,0.9199809080680901,18.4
1354,2011-05-06,VTI,0.24716608,0.11527926687611102,69.41
1355,2011-05-06,AGG,0.42134348,0.049401173479122255,1678.45
1356,2011-05-09,VIX,0.05672994,0.9199809080680901,17.16
1357,2011-05-09,VTI,0.24716608,0.11527926687611102,69.78
1358,2011-05-09,AGG,0.42134348,0.049401173479122255,1680.04
1359,2011-05-09,DBC,0.27476057,0.19662313823639,29.65
1360,2011-05-10,AGG,0.42134348,0.049401173479122255,1676.38
1361,2011-05-10,VIX,0.05672994,0.9199809080680901,15.91
1362,2011-05-10,VTI,0.24716608,0.11527926687611102,70.4
1363,2011-05-10,DBC,0.27476057,0.19662313823639,29.92
1364,2011-05-11,DBC,0.27476057,0.19662313823639,28.96
1365,2011-05-11,VTI,0.24716608,0.11527926687611102,69.68
1366,2011-05-11,VIX,0.05672994,0.9199809080680901,16.95
1367,2011-05-11,AGG,0.42134348,0.049401173479122255,1679.34
1368,2011-05-12,VIX,0.05672994,0.9199809080680901,16.03
1369,2011-05-12,VTI,0.24716608,0.11527926687611102,70.01
1370,2011-05-12,DBC,0.27476057,0.19662313823639,28.99
1371,2011-05-12,AGG,0.42134348,0.049401173479122255,1676.66
1372,2011-05-13,VTI,0.24716608,0.11527926687611102,69.37
1373,2011-05-13,AGG,0.42134348,0.049401173479122255,1679.32
1374,2011-05-13,VIX,0.05672994,0.9199809080680901,17.07
1375,2011-05-13,DBC,0.27476057,0.19662313823639,29.04
1376,2011-05-16,AGG,0.42134348,0.049401173479122255,1682.68
1377,2011-05-16,VTI,0.24716608,0.11527926687611102,68.89
1378,2011-05-16,DBC,0.27476057,0.19662313823639,28.66
1379,2011-05-16,VIX,0.05672994,0.9199809080680901,18.24
1380,2011-05-17,DBC,0.27476057,0.19662313823639,28.73
1381,2011-05-17,AGG,0.42134348,0.049401173479122255,1685.03
1382,2011-05-17,VTI,0.24716608,0.11527926687611102,68.83
1383,2011-05-17,VIX,0.05672994,0.9199809080680901,17.55
1384,2011-05-18,VTI,0.24716608,0.11527926687611102,69.49
1385,2011-05-18,DBC,0.27476057,0.19662313823639,29.31
1386,2011-05-18,AGG,0.42134348,0.049401173479122255,1681.28
1387,2011-05-18,VIX,0.05672994,0.9199809080680901,16.23
1388,2011-05-19,AGG,0.42134348,0.049401173479122255,1681.55
1389,2011-05-19,VIX,0.05672994,0.9199809080680901,15.52
1390,2011-05-19,DBC,0.27476057,0.19662313823639,29.08
1391,2011-05-19,VTI,0.24716608,0.11527926687611102,69.66
1392,2011-05-20,AGG,0.42134348,0.049401173479122255,1682.81
1393,2011-05-20,VTI,0.24716608,0.11527926687611102,69.14
1394,2011-05-20,VIX,0.05672994,0.9199809080680901,17.43
1395,2011-05-20,DBC,0.27476057,0.19662313823639,29.35
1396,2011-05-23,VIX,0.05672994,0.9199809080680901,18.27
1397,2011-05-23,DBC,0.27476057,0.19662313823639,28.88
1398,2011-05-23,VTI,0.24716608,0.11527926687611102,68.26
1399,2011-05-23,AGG,0.42134348,0.049401173479122255,1684.03
1400,2011-05-24,VIX,0.05672994,0.9199809080680901,17.82
1401,2011-05-24,AGG,0.42134348,0.049401173479122255,1684.71
1402,2011-05-24,DBC,0.27476057,0.19662313823639,29.27
1403,2011-05-24,VTI,0.24716608,0.11527926687611102,68.19
1404,2011-05-25,VTI,0.24716608,0.11527926687611102,68.47
1405,2011-05-25,VIX,0.05672994,0.9199809080680901,17.07
1406,2011-05-25,DBC,0.27476057,0.19662313823639,29.8
1407,2011-05-25,AGG,0.42134348,0.049401173479122255,1684.35
1408,2011-05-26,VIX,0.05672994,0.9199809080680901,16.09
1409,2011-05-26,DBC,0.27476057,0.19662313823639,29.91
1410,2011-05-26,AGG,0.42134348,0.049401173479122255,1689.41
1411,2011-05-26,VTI,0.24716608,0.11527926687611102,68.88
1412,2011-05-27,VIX,0.05672994,0.9199809080680901,15.98
1413,2011-05-27,AGG,0.42134348,0.049401173479122255,1688.75
1414,2011-05-27,DBC,0.27476057,0.19662313823639,30.08
1415,2011-05-27,VTI,0.24716608,0.11527926687611102,69.2
1416,2011-05-31,AGG,0.42134348,0.049401173479122255,1690.73
1417,2011-05-31,DBC,0.27476057,0.19662313823639,30.25
